time,forecastID,tempOut,rh,psea,dir,mag
1658517000,10,28.99,78.52,1011.42,SW,2
1658517600,10,28.98,78.58,1011.43,SW,2
1658518200,21,28.96,78.48,1011.29,SW,2
1658518800,21,28.93,78.74,1011.21,SW,2
1658519400,10,28.87,78.65,1011.2,SW,2
1658520000,10,28.89,78.3,1011.22,SW,2
1658520600,10,28.9,78.32,1011.19,SW,2
1658521200,2,28.87,78.04,1011.31,SW,2
1658521800,10,28.89,78.16,1011.29,SW,2
1658522400,10,28.87,77.93,1011.26,SW,2
1658523000,21,28.83,77.77,1011.2,SW,2
1658523600,21,28.83,78.02,1011.07,SW,2
1658524200,21,28.82,77.67,1011.04,SW,2
1658524800,21,28.8,77.76,1010.99,SW,2
1658525400,21,28.76,77.87,1010.92,SW,2
1658526000,10,28.76,77.78,1010.96,SW,2
1658526600,10,28.76,77.54,1010.94,SW,2
1658527200,10,28.77,77.51,1010.98,SW,2
1658527800,10,28.77,77.79,1010.97,SW,2
1658528400,2,28.78,77.8,1011.04,SW,2
1658529000,10,28.87,77.71,1011.04,SW,2
1658529600,2,28.97,78.08,1011.11,SW,2
1658530200,2,29.09,78.05,1011.18,SW,2
1658530800,10,29.15,78.25,1011.17,SW,2
1658531400,2,29.17,78.26,1011.31,SW,2
1658532000,2,29.19,78.23,1011.36,SW,2
1658532600,21,29.21,78.36,1011.25,SW,2
1658533200,10,29.26,77.9,1011.3,SW,2
1658533800,2,29.34,77.86,1011.36,SW,2
1658534400,10,29.52,77.57,1011.31,SW,2
1658535000,21,29.74,77.32,1011.28,SW,2
1658535600,2,29.9,77.05,1011.38,SW,2
1658536200,2,30.12,77.18,1011.5,SW,2
1658536800,10,30.37,76.81,1011.48,SW,2
1658537400,21,30.47,76.47,1011.4,SW,2
1658538000,10,30.45,77.79,1011.43,SW,2
1658538600,21,30.58,76.97,1011.34,SW,2
1658539200,10,30.84,76.59,1011.35,SW,2
1658539800,10,30.78,75.79,1011.39,SW,2
1658540400,2,30.97,76.06,1011.48,SW,2
1658541000,2,31.07,75.79,1011.5,SW,2
1658541600,10,31.03,75.55,1011.5,SW,2
1658542200,10,31.22,75.98,1011.49,SW,2
1658542800,21,31.29,74.62,1011.43,SW,2
1658543400,21,31.5,74.02,1011.4,SW,2
1658544000,21,31.62,72.05,1011.32,SW,2
1658544600,21,31.78,71.04,1011.28,SW,2
1658545200,2,31.52,71.47,1011.38,SW,2
1658545800,2,31.07,71.96,1011.49,SW,2
1658546400,10,31.07,71.59,1011.47,SW,2
1658547000,10,31.04,71.32,1011.46,SW,2
1658547600,10,30.65,72.57,1011.48,SW,3
1658548200,21,30.82,74.93,1011.39,SW,3
1658548800,21,30.51,76.28,1011.35,SW,3
1658549400,21,30.8,76.7,1011.23,SW,3
1658550000,21,30.63,77.51,1011.18,SW,3
1658550600,21,30.51,77.72,1011.06,SW,3
1658551200,21,30.39,76.91,1010.96,SW,3
1658551800,21,30.36,77.24,1010.85,SW,3
1658552400,21,30.44,77.3,1010.79,SW,3
1658553000,21,30.38,76.99,1010.74,SW,3
1658553600,21,30.7,78.25,1010.58,SW,3
1658554200,21,31.23,76.97,1010.38,SW,3
1658554800,21,31.53,78.02,1010.23,SW,3
1658555400,21,33.66,78.7,1009.88,SW,3
1658556000,21,32.32,79.34,1009.95,SW,3
1658556600,21,33.44,78.26,1009.72,SW,3
1658557200,13,31.81,78.24,1009.81,SW,3
1658557800,13,31.73,78.52,1009.74,SW,3
1658558400,21,31.68,78.43,1009.67,SW,3
1658559000,21,31.74,78.31,1009.55,SW,3
1658559600,21,31.69,78.7,1009.56,SW,3
1658560200,21,31.69,86.61,1009.44,SW,3
1658560800,21,32.04,86.89,1009.33,SW,3
1658561400,21,32.19,85.68,1009.23,SW,3
1658562000,21,32.24,84.48,1009.15,SW,3
1658562600,21,32.38,83.51,1009.04,SW,3
1658563200,21,32.4,82.67,1008.82,SW,3
1658563800,21,32.37,81.96,1008.8,SW,3
1658564400,13,32.39,81.44,1008.8,SW,3
1658565000,21,32.52,80.81,1008.73,SW,3
1658565600,13,32.51,80.62,1008.77,SW,3
1658566200,13,32.48,80.2,1008.73,SW,3
1658566800,21,32.61,78.81,1008.64,SW,3
1658567400,13,32.36,76.14,1008.69,SW,3
1658568000,13,31.99,75.81,1008.67,SW,3
1658568600,2,31.72,75.68,1008.85,SW,3
1658569200,2,31.65,75.41,1008.92,SW,3
1658569800,2,33.44,75.97,1008.97,SW,3
1658570400,21,35.08,75.95,1008.74,SW,3
1658571000,13,35.04,76.34,1008.82,SW,3
1658571600,2,34.18,77.45,1008.85,SW,3
1658572200,2,33.19,78.06,1008.93,SW,3
1658572800,2,31.97,79.68,1009.01,SW,3
1658573400,2,30.58,81.5,1009.06,SW,3
1658574000,2,30.01,81.34,1009.15,SW,3
1658574600,2,29.74,81.37,1009.34,SW,3
1658575200,2,29.58,80.49,1009.47,SW,3
1658575800,2,29.45,78.95,1009.49,SW,3
1658576400,13,29.3,78.86,1009.48,SW,3
1658577000,13,29.19,78.32,1009.53,SW,3
1658577600,2,29.15,80.65,1009.65,SW,3
1658578200,2,29.13,80.09,1009.72,SW,3
1658578800,2,29.14,80.93,1009.86,SW,3
1658579400,2,29.11,81.0,1009.91,SW,3
1658580000,2,29.05,81.78,1010.02,SW,3
1658580600,13,29.01,81.55,1010.0,SW,3
1658581200,2,28.82,76.5,1010.11,SW,3
1658581800,13,28.76,79.46,1010.04,SW,3
1658582400,2,28.73,74.97,1010.16,SW,3
1658583000,2,28.67,72.44,1010.21,SW,3
1658583600,2,28.67,76.56,1010.3,SW,3
1658584200,2,28.68,73.09,1010.32,SW,3
1658584800,13,28.62,71.92,1010.34,SW,3
1658585400,2,28.65,71.68,1010.41,SW,3
1658586000,13,28.59,70.55,1010.39,SW,3
1658586600,13,28.52,70.9,1010.37,SW,3
1658587200,13,28.46,68.69,1010.37,SW,3
1658587800,13,28.44,67.46,1010.41,SW,3
1658588400,2,28.35,67.28,1010.45,SW,3
1658589000,13,28.32,66.38,1010.46,SW,3
1658589600,21,28.39,81.25,1010.3,SW,3
1658590200,21,28.68,79.22,1010.21,SW,3
1658590800,13,28.91,79.33,1010.21,SW,3
1658591400,2,29.02,79.12,1010.29,SW,3
1658592000,13,29.11,79.31,1010.21,SW,3
1658592600,21,29.18,78.94,1010.09,SW,3
1658593200,21,29.23,78.93,1009.93,SW,3
1658593800,21,29.25,79.48,1009.74,SW,3
1658594400,21,29.25,79.21,1009.71,SW,3
1658595000,21,29.3,79.25,1009.59,SW,3
1658595600,21,29.29,79.46,1009.51,SW,3
1658596200,21,29.3,79.43,1009.46,SW,3
1658596800,21,29.25,79.5,1009.43,SW,3
1658597400,13,29.2,79.49,1009.44,SW,3
1658598000,13,29.23,79.44,1009.44,SW,3
1658598600,13,29.22,79.44,1009.42,SW,3
1658599200,13,29.21,79.49,1009.4,SW,3
1658599800,13,29.22,79.33,1009.37,SW,3
1658600400,13,29.19,79.54,1009.37,SW,3
1658601000,13,29.19,79.45,1009.32,SW,3
1658601600,21,29.16,79.52,1009.24,SW,3
1658602200,13,29.15,79.59,1009.28,SW,3
1658602800,2,29.19,79.39,1009.32,SW,3
1658603400,2,29.17,79.58,1009.39,SW,3
1658604000,21,29.18,79.62,1009.22,SW,3
1658604600,21,29.15,79.58,1009.21,SW,3
1658605200,13,29.14,79.65,1009.23,SW,3
1658605800,2,29.13,79.6,1009.29,SW,3
1658606400,13,29.13,79.58,1009.22,SW,3
1658607000,2,29.1,79.59,1009.33,SW,3
1658607600,13,29.1,79.67,1009.3,SW,3
1658608200,21,29.08,79.69,1009.26,SW,3
1658608800,13,29.08,79.7,1009.3,SW,3
1658609400,13,29.04,79.86,1009.24,SW,3
1658610000,13,29.02,80.28,1009.22,SW,3
1658610600,13,29.0,79.96,1009.22,SW,3
1658611200,13,28.99,80.17,1009.23,SW,3
1658611800,13,28.96,79.99,1009.2,SW,3
1658612400,13,28.97,80.0,1009.22,SW,3
1658613000,2,28.97,79.82,1009.35,SW,3
1658613600,2,28.97,79.95,1009.49,SW,3
1658614200,2,28.97,80.08,1009.55,SW,3
1658614800,2,29.02,79.88,1009.59,SW,3
1658615400,2,29.1,79.88,1009.63,SW,3
1658616000,2,29.14,79.7,1009.9,SW,3
1658616600,2,29.26,79.74,1009.94,SW,3
1658617200,13,29.33,79.54,1009.94,SW,3
1658617800,2,29.35,79.41,1010.06,SW,3
1658618400,2,29.45,79.3,1010.07,SW,3
1658619000,2,29.5,79.26,1010.16,SW,3
1658619600,13,29.56,79.05,1010.09,SW,3
1658620200,21,29.65,79.1,1010.03,SW,3
1658620800,13,29.76,79.06,1010.05,SW,3
1658621400,13,29.87,79.25,1010.02,SW,3
1658622000,13,29.98,78.97,1010.04,SW,3
1658622600,13,30.13,78.91,1010.08,SW,3
1658623200,21,30.33,78.77,1009.98,SW,3
1658623800,2,30.52,78.31,1010.1,SW,3
1658624400,13,30.73,78.09,1010.08,SW,3
1658625000,13,31.04,77.63,1010.09,SW,3
1658625600,2,31.11,77.43,1010.18,SW,3
1658626200,13,31.13,77.07,1010.15,SW,3
1658626800,21,31.19,76.73,1010.1,SW,3
1658627400,21,31.28,76.37,1010.04,SW,3
1658628000,21,31.23,75.34,1010.01,SW,2
1658628600,21,31.27,75.34,1009.89,SW,2
1658629200,13,31.32,72.79,1009.93,SW,2
1658629800,13,31.36,73.32,1009.94,SW,2
1658630400,21,31.45,72.8,1009.87,SW,2
1658631000,21,31.58,71.01,1009.77,SW,2
1658631600,21,31.61,71.88,1009.61,SW,2
1658632200,21,31.68,71.62,1009.54,SW,2
1658632800,21,31.92,69.86,1009.52,SW,2
1658633400,21,31.9,70.99,1009.41,SW,2
1658634000,21,31.94,70.74,1009.37,SW,3
1658634600,13,31.81,71.83,1009.37,SW,3
1658635200,21,31.7,72.19,1009.32,SW,3
1658635800,21,31.92,73.18,1009.08,SW,3
1658636400,21,32.08,72.96,1009.01,SW,3
1658637000,21,32.21,73.18,1008.91,SW,3
1658637600,21,32.12,74.02,1008.89,SW,3
1658638200,21,32.73,74.32,1008.72,SW,3
1658638800,21,32.64,74.26,1008.7,SW,3
1658639400,21,33.06,74.29,1008.49,SW,3
1658640000,21,32.86,74.85,1008.47,SW,3
1658640600,13,32.61,75.49,1008.44,SW,3
1658641200,23,32.66,76.13,1008.39,SW,3
1658641800,23,34.16,76.72,1008.24,SW,3
1658642400,23,35.14,76.88,1008.14,SW,3
1658643000,23,35.19,74.55,1007.83,SW,3
1658643600,23,33.56,70.04,1007.82,SW,3
1658644200,13,32.54,71.56,1007.8,SW,3
1658644800,23,32.09,72.23,1007.7,SW,3
1658645400,13,31.54,70.81,1007.72,SW,3
1658646000,13,31.29,71.62,1007.7,SW,3
1658646600,23,31.07,68.28,1007.66,SW,3
1658647200,23,31.32,70.38,1007.63,SW,3
1658647800,23,31.24,71.57,1007.54,SW,3
1658648400,23,31.17,70.38,1007.38,SW,3
1658649000,23,31.29,72.66,1007.29,SW,3
1658649600,23,31.25,70.27,1007.22,SW,3
1658650200,23,30.95,69.54,1007.11,SW,3
1658650800,23,31.04,71.1,1007.02,SW,3
1658651400,23,31.18,73.32,1007.0,SW,3
1658652000,23,31.16,71.56,1006.94,SW,2
1658652600,23,31.06,71.92,1006.87,SW,2
1658653200,23,31.14,72.52,1006.82,SW,2
1658653800,13,31.19,70.63,1006.84,SW,2
1658654400,5,31.24,71.11,1006.91,SW,2
1658655000,5,31.12,72.03,1006.98,SW,2
1658655600,5,30.99,69.66,1007.07,SW,2
1658656200,5,31.82,69.24,1007.16,SW,2
1658656800,23,35.22,70.34,1006.93,SW,2
1658657400,23,35.83,68.52,1006.91,SW,2
1658658000,5,35.32,67.23,1007.09,SW,2
1658658600,5,34.51,71.2,1007.13,SW,2
1658659200,5,33.01,73.97,1007.27,SW,2
1658659800,5,31.16,74.37,1007.45,SW,2
1658660400,5,30.28,74.03,1007.6,SW,2
1658661000,5,29.95,81.99,1007.71,SW,2
1658661600,5,29.73,79.25,1007.84,SW,2
1658662200,13,29.62,79.33,1007.81,SW,2
1658662800,5,29.48,77.6,1007.9,SW,2
1658663400,5,29.54,78.3,1008.02,SW,2
1658664000,2,29.45,78.04,1008.2,SW,2
1658664600,2,29.46,78.75,1008.36,SW,2
1658665200,2,29.41,85.43,1008.36,SW,2
1658665800,13,29.66,81.06,1008.41,SW,2
1658666400,2,29.78,77.18,1008.48,SW,2
1658667000,2,29.51,77.52,1008.61,SW,2
1658667600,2,29.4,75.19,1008.71,SW,2
1658668200,13,29.3,75.22,1008.69,SW,2
1658668800,2,29.2,75.35,1008.83,SW,2
1658669400,2,29.12,74.92,1008.9,SW,2
1658670000,2,29.13,73.8,1008.98,SW,2
1658670600,2,29.11,73.33,1009.05,SW,2
1658671200,2,29.2,75.32,1009.19,SW,2
1658671800,2,29.18,74.3,1009.28,SW,2
1658672400,2,29.3,74.88,1009.45,SW,2
1658673000,2,29.15,73.0,1009.59,SW,2
1658673600,13,29.07,71.31,1009.53,SW,2
1658674200,13,29.02,70.33,1009.59,SW,2
1658674800,2,28.93,69.83,1009.62,SW,2
1658675400,21,28.87,69.7,1009.51,SW,2
1658676000,21,28.93,81.67,1009.45,SW,2
1658676600,21,29.27,81.8,1009.38,SW,2
1658677200,13,29.48,82.67,1009.44,SW,2
1658677800,13,29.63,82.7,1009.39,SW,2
1658678400,13,29.69,82.57,1009.41,SW,2
1658679000,13,29.72,82.42,1009.35,SW,2
1658679600,21,29.75,82.22,1009.22,SW,2
1658680200,13,29.79,81.97,1009.27,SW,2
1658680800,21,29.76,81.8,1009.19,SW,2
1658681400,13,29.74,81.87,1009.2,SW,2
1658682000,13,29.75,81.26,1009.17,SW,2
1658682600,21,29.78,81.21,1009.07,SW,2
1658683200,21,29.73,81.37,1009.02,SW,2
1658683800,13,29.7,81.04,1009.03,SW,2
1658684400,13,29.71,80.94,1009.0,SW,2
1658685000,13,29.68,80.64,1009.0,SW,2
1658685600,2,29.66,80.65,1009.14,SW,2
1658686200,2,29.63,80.67,1009.16,SW,2
1658686800,2,29.58,80.14,1009.24,SW,2
1658687400,21,29.51,80.55,1009.09,SW,2
1658688000,21,29.47,80.25,1009.06,SW,2
1658688600,13,29.5,80.02,1009.06,SW,2
1658689200,21,29.5,80.11,1008.96,SW,2
1658689800,2,29.55,80.03,1009.07,SW,2
1658690400,13,29.55,80.0,1009.0,SW,2
1658691000,2,29.53,80.09,1009.13,SW,2
1658691600,2,29.49,80.09,1009.13,SW,2
1658692200,21,29.44,79.95,1009.07,SW,2
1658692800,13,29.43,80.0,1009.13,SW,2
1658693400,13,29.47,80.13,1009.15,SW,2
1658694000,2,29.43,79.81,1009.27,SW,2
1658694600,2,29.38,79.87,1009.3,SW,2
1658695200,2,29.36,79.42,1009.37,SW,2
1658695800,13,29.36,79.33,1009.37,SW,2
1658696400,21,29.34,79.2,1009.28,SW,2
1658697000,13,29.31,79.24,1009.31,SW,2
1658697600,13,29.3,79.43,1009.32,SW,2
1658698200,13,29.3,79.4,1009.34,SW,2
1658698800,2,29.32,79.49,1009.51,SW,2
1658699400,2,29.33,79.04,1009.58,SW,2
1658700000,2,29.32,78.98,1009.72,SW,2
1658700600,2,29.31,79.16,1009.79,SW,2
1658701200,2,29.37,79.11,1009.91,SW,2
1658701800,13,29.43,78.89,1009.84,SW,2
1658702400,2,29.51,78.68,1010.01,SW,2
1658703000,2,29.59,78.79,1010.08,SW,2
1658703600,2,29.65,78.79,1010.11,SW,2
1658704200,2,29.78,79.55,1010.23,SW,2
1658704800,2,29.9,79.55,1010.24,SW,2
1658705400,2,30.02,79.44,1010.36,SW,2
1658706000,2,30.14,79.64,1010.42,SW,2
1658706600,2,30.25,79.62,1010.48,SW,2
1658707200,2,30.22,79.44,1010.6,SW,2
1658707800,2,30.18,79.47,1010.61,SW,2
1658708400,10,30.11,79.35,1010.64,SW,2
1658709000,21,30.14,79.38,1010.54,SW,2
1658709600,21,30.32,79.42,1010.49,SW,2
1658710200,13,30.47,79.41,1010.52,SW,2
1658710800,13,30.68,79.6,1010.53,SW,2
1658711400,2,31.08,79.35,1010.61,SW,2
1658712000,10,31.11,79.28,1010.55,SW,2
1658712600,10,31.11,79.39,1010.58,SW,2
1658713200,10,31.07,78.97,1010.55,SW,2
1658713800,21,31.13,77.54,1010.51,SW,2
1658714400,21,31.4,78.06,1010.47,SW,2
1658715000,13,31.59,78.58,1010.47,SW,2
1658715600,21,31.65,78.54,1010.42,SW,2
1658716200,13,31.62,78.7,1010.41,SW,2
1658716800,21,31.56,77.84,1010.31,SW,2
1658717400,21,31.79,77.62,1010.24,SW,2
1658718000,21,31.91,77.96,1010.15,SW,2
1658718600,21,32.12,77.89,1010.0,SW,2
1658719200,13,32.3,77.45,1010.03,SW,2
1658719800,21,32.34,77.36,1009.89,SW,2
1658720400,15,32.41,77.48,1009.91,S,2
1658721000,23,32.78,77.0,1009.83,S,2
1658721600,23,32.93,77.18,1009.77,S,2
1658722200,15,32.74,77.62,1009.78,S,2
1658722800,15,32.7,78.33,1009.74,S,2
1658723400,15,32.22,78.85,1009.8,S,2
1658724000,15,32.19,79.27,1009.73,S,2
1658724600,23,32.48,79.17,1009.62,S,2
1658725200,23,33.07,79.39,1009.43,S,2
1658725800,23,32.46,79.96,1009.41,S,2
1658726400,23,33.04,81.63,1009.27,S,2
1658727000,23,33.81,79.76,1009.21,S,2
1658727600,23,34.26,78.91,1009.09,S,2
1658728200,23,37.94,78.6,1008.88,S,2
1658728800,23,40.17,72.16,1008.6,S,2
1658729400,15,35.4,69.28,1008.76,S,2
1658730000,6,32.7,67.51,1008.89,S,2
1658730600,6,32.12,69.3,1008.89,S,2
1658731200,23,32.02,66.51,1008.81,S,2
1658731800,15,31.75,68.99,1008.88,S,2
1658732400,15,31.75,69.36,1008.83,S,2
1658733000,15,31.69,69.83,1008.84,S,2
1658733600,23,31.76,69.09,1008.76,S,2
1658734200,23,31.79,69.37,1008.54,S,2
1658734800,23,31.82,68.63,1008.45,S,2
1658735400,23,32.23,69.25,1008.31,S,2
1658736000,15,32.09,70.0,1008.33,S,2
1658736600,23,31.98,71.53,1008.25,S,2
1658737200,23,31.84,69.62,1008.1,S,2
1658737800,15,32.0,77.14,1008.19,S,2
1658738400,23,32.09,78.39,1008.09,SW,2
1658739000,23,32.23,77.04,1008.02,SW,2
1658739600,23,32.24,78.63,1007.9,SW,2
1658740200,23,32.08,76.15,1007.84,SW,2
1658740800,13,32.21,79.03,1007.9,SW,2
1658741400,13,32.22,76.8,1007.87,SW,2
1658742000,23,32.29,78.7,1007.81,SW,2
1658742600,13,32.14,79.77,1007.84,SW,2
1658743200,23,34.83,75.35,1007.74,SW,2
1658743800,23,34.73,73.42,1007.72,SW,2
1658744400,5,31.83,73.82,1007.91,SW,2
1658745000,5,31.69,72.58,1008.03,SW,2
1658745600,2,31.37,73.04,1008.12,SW,2
1658746200,2,30.55,72.74,1008.36,SW,2
1658746800,2,30.24,78.84,1008.39,SW,2
1658747400,13,30.25,80.3,1008.33,SW,2
1658748000,13,30.17,80.46,1008.32,SW,2
1658748600,13,30.04,79.62,1008.34,SW,2
1658749200,2,29.85,79.54,1008.52,SW,2
1658749800,2,29.64,80.61,1008.68,SW,2
1658750400,2,29.63,80.25,1008.78,SW,2
1658751000,2,29.84,77.88,1008.85,SW,2
1658751600,2,29.91,79.53,1008.99,SW,2
1658752200,2,29.82,80.47,1009.09,SW,2
1658752800,2,29.76,79.7,1009.15,SW,2
1658753400,13,29.67,79.44,1009.14,SW,2
1658754000,2,29.48,77.25,1009.28,SW,2
1658754600,2,29.49,75.44,1009.35,SW,2
1658755200,2,29.32,74.38,1009.45,SW,2
1658755800,2,29.34,73.37,1009.5,SW,2
1658756400,2,29.45,76.24,1009.57,SW,2
1658757000,2,29.35,74.95,1009.7,SW,2
1658757600,2,29.25,73.69,1009.72,SW,2
1658758200,2,29.27,76.92,1009.87,SW,2
1658758800,2,29.24,75.97,1010.04,SW,2
1658759400,2,29.28,74.26,1010.09,SW,2
1658760000,2,29.29,76.35,1010.15,SW,2
1658760600,13,29.27,72.86,1010.16,SW,2
1658761200,2,29.09,70.48,1010.24,SW,2
1658761800,13,28.92,71.76,1010.24,SW,2
1658762400,2,29.13,79.37,1010.32,SW,2
1658763000,13,29.32,80.82,1010.29,SW,2
1658763600,21,29.45,78.78,1010.22,SW,2
1658764200,21,29.55,77.07,1010.14,SW,2
1658764800,21,29.57,78.68,1010.08,SW,2
1658765400,13,29.6,78.68,1010.13,SW,2
1658766000,13,29.56,78.57,1010.08,SW,2
1658766600,13,29.55,78.45,1010.12,SW,2
1658767200,13,29.55,78.24,1010.14,SW,2
1658767800,13,29.45,78.22,1010.12,SW,2
1658768400,2,29.35,78.24,1010.18,SW,2
1658769000,13,29.27,77.81,1010.14,SW,2
1658769600,21,29.22,78.06,1010.06,SW,2
1658770200,21,29.17,78.37,1010.01,SW,2
1658770800,13,29.11,78.27,1010.02,SW,2
1658771400,21,29.13,78.38,1009.94,SW,2
1658772000,21,29.13,78.28,1009.84,SW,2
1658772600,21,29.11,78.32,1009.74,SW,2
1658773200,21,29.01,78.17,1009.63,SW,2
1658773800,21,28.98,77.89,1009.57,SW,2
1658774400,21,29.0,78.1,1009.49,SW,2
1658775000,21,28.99,78.25,1009.48,SW,2
1658775600,13,29.0,78.14,1009.5,SW,2
1658776200,21,28.94,78.4,1009.41,SW,2
1658776800,13,28.89,78.11,1009.48,SW,2
1658777400,21,28.83,78.43,1009.38,SW,2
1658778000,2,28.84,78.21,1009.56,SW,2
1658778600,2,28.83,78.18,1009.56,SW,2
1658779200,13,28.82,78.2,1009.59,SW,2
1658779800,2,28.83,77.86,1009.67,SW,2
1658780400,2,28.81,78.03,1009.72,SW,2
1658781000,21,28.81,77.8,1009.6,SW,2
1658781600,13,28.73,77.64,1009.62,SW,2
1658782200,13,28.71,77.87,1009.62,SW,2
1658782800,2,28.67,77.44,1009.74,SW,2
1658783400,2,28.68,77.38,1009.79,SW,2
1658784000,13,28.69,77.38,1009.75,SW,2
1658784600,2,28.71,77.15,1009.93,SW,2
1658785200,2,28.73,77.01,1010.09,SW,2
1658785800,2,28.74,77.11,1010.14,SW,2
1658786400,2,28.63,77.11,1010.24,SW,2
1658787000,2,28.64,76.92,1010.37,SW,2
1658787600,2,28.65,77.02,1010.39,SW,2
1658788200,2,28.77,77.03,1010.49,SW,2
1658788800,2,28.91,76.78,1010.66,SW,2
1658789400,2,29.01,76.7,1010.76,SW,2
1658790000,10,29.17,76.83,1010.75,SW,2
1658790600,10,29.23,75.07,1010.76,SW,2
1658791200,10,29.25,75.65,1010.72,SW,2
1658791800,10,29.31,75.6,1010.77,SW,2
1658792400,10,29.31,75.91,1010.79,SW,2
1658793000,10,29.26,75.43,1010.83,SW,2
1658793600,10,29.26,75.53,1010.79,SW,2
1658794200,10,29.39,75.14,1010.76,SW,2
1658794800,21,29.53,75.81,1010.72,SW,2
1658795400,2,29.79,75.88,1010.81,SW,2
1658796000,10,30.06,75.49,1010.73,SW,2
1658796600,10,30.27,75.43,1010.72,SW,2
1658797200,10,30.49,75.21,1010.71,SW,2
1658797800,2,30.76,75.04,1010.78,SW,2
1658798400,10,30.87,74.96,1010.75,SW,2
1658799000,10,30.83,74.71,1010.81,SW,2
1658799600,10,30.72,75.08,1010.8,SW,2
1658800200,21,30.41,72.74,1010.7,SW,2
1658800800,21,30.75,73.37,1010.65,SW,2
1658801400,21,30.6,74.07,1010.49,SW,2
1658802000,21,30.6,73.94,1010.49,SW,2
1658802600,2,30.63,75.14,1010.55,SW,2
1658803200,10,30.78,76.36,1010.54,SW,2
1658803800,13,31.08,75.72,1010.52,SW,2
1658804400,10,31.13,75.76,1010.57,SW,2
1658805000,21,31.26,74.74,1010.46,SW,2
1658805600,21,31.2,74.81,1010.4,SW,2
1658806200,13,31.21,74.63,1010.38,SW,2
1658806800,15,31.56,75.03,1010.37,S,2
1658807400,23,31.61,75.68,1010.28,S,2
1658808000,23,31.52,75.48,1010.16,S,2
1658808600,15,31.61,74.98,1010.17,S,2
1658809200,15,31.74,74.44,1010.12,S,2
1658809800,23,32.14,74.17,1010.04,S,2
1658810400,15,32.36,73.62,1010.07,S,2
1658811000,23,32.39,72.85,1009.99,S,2
1658811600,23,33.03,72.9,1009.81,S,2
1658812200,23,33.29,69.81,1009.64,S,2
1658812800,23,33.14,70.78,1009.45,S,2
1658813400,23,33.17,68.92,1009.47,S,2
1658814000,23,34.12,69.26,1009.41,S,2
1658814600,23,40.27,68.65,1008.77,S,2
1658815200,23,40.6,68.01,1008.71,S,2
1658815800,6,34.2,66.8,1008.91,S,2
1658816400,6,31.52,66.63,1009.31,S,2
1658817000,6,31.01,64.37,1009.18,S,2
1658817600,23,30.82,65.1,1009.18,S,2
1658818200,23,30.62,64.32,1009.08,S,2
1658818800,23,30.41,64.18,1008.99,S,2
1658819400,23,30.42,63.73,1008.79,S,2
1658820000,23,30.41,70.26,1008.69,S,2
1658820600,23,30.26,70.57,1008.54,S,2
1658821200,23,30.09,70.63,1008.46,S,2
1658821800,15,30.1,68.87,1008.49,S,2
1658822400,23,30.14,69.5,1008.41,S,2
1658823000,15,30.34,69.04,1008.43,S,2
1658823600,23,30.28,70.52,1008.26,S,2
1658824200,23,30.34,69.46,1008.17,S,2
1658824800,23,30.34,70.09,1008.15,SW,2
1658825400,23,30.3,67.91,1008.09,SW,2
1658826000,13,30.24,67.05,1008.09,SW,2
1658826600,23,30.2,66.65,1008.02,SW,2
1658827200,23,30.12,66.29,1007.89,SW,2
1658827800,23,30.14,66.75,1007.85,SW,2
1658828400,23,30.11,66.52,1007.79,SW,2
1658829000,23,30.01,66.47,1007.75,SW,2
1658829600,23,33.37,66.65,1007.62,SW,2
1658830200,23,34.26,66.09,1007.5,SW,2
1658830800,13,34.02,66.27,1007.55,SW,2
1658831400,23,34.15,71.29,1007.43,SW,2
1658832000,13,32.57,76.0,1007.53,SW,2
1658832600,5,30.65,77.69,1007.72,SW,2
1658833200,5,29.93,78.72,1007.88,SW,2
1658833800,5,29.55,77.33,1007.96,SW,2
1658834400,2,29.38,79.55,1008.13,SW,2
1658835000,2,29.3,80.32,1008.15,SW,2
1658835600,2,29.13,82.33,1008.25,SW,2
1658836200,2,29.09,78.93,1008.33,SW,2
1658836800,2,29.13,79.48,1008.38,SW,2
1658837400,2,29.0,78.41,1008.63,SW,2
1658838000,2,29.02,77.57,1008.8,SW,2
1658838600,2,29.12,77.08,1008.82,SW,2
1658839200,2,29.26,77.17,1008.91,SW,2
1658839800,2,29.15,76.76,1008.98,SW,2
1658840400,2,28.94,76.95,1009.01,SW,2
1658841000,2,28.96,77.72,1009.09,SW,2
1658841600,2,28.64,75.71,1009.26,SW,2
1658842200,2,28.66,74.71,1009.42,SW,2
1658842800,2,28.58,73.2,1009.6,SW,2
1658843400,2,28.34,71.38,1009.6,SW,2
1658844000,2,28.31,72.38,1009.69,SW,2
1658844600,2,28.4,73.55,1009.75,SW,2
1658845200,2,28.4,72.14,1009.86,SW,2
1658845800,13,28.34,69.18,1009.78,SW,2
1658846400,2,28.31,67.91,1009.89,SW,2
1658847000,2,28.19,66.7,1010.03,SW,2
1658847600,2,28.06,66.4,1010.13,SW,2
1658848200,13,28.07,65.94,1010.05,SW,2
1658848800,21,27.91,66.42,1009.94,SW,2
1658849400,21,27.83,77.12,1009.9,SW,2
1658850000,13,28.08,74.95,1009.92,SW,2
1658850600,13,28.31,75.92,1009.91,SW,2
1658851200,21,28.47,75.97,1009.79,SW,2
1658851800,21,28.68,75.48,1009.78,SW,2
1658852400,21,28.78,75.69,1009.64,SW,2
1658853000,21,28.78,76.08,1009.61,SW,2
